775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 89 4135 ich_es 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 90 566 sagen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 91 25284 quälendste 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 92 1283 ahnung 52
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 93 1325 leider 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 94 13235 täuschte 52
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 95 22243 stette 18
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 96 781 finden 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 97 25285 fesselte 18
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 98 2258 boden 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 99 73 armen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 100 25286 loszureißen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 101 25287 peinigendsten 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 102 446 gefühl 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 103 25288 überwand 18
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 104 473 freue 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 105 2486 erzählen 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 106 865 hören 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 107 808 innig 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 108 807 verehre 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 109 887 heilige 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 110 2196 vergangenheit 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 111 751 leben 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 112 3105 erinnerung 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 113 96 liebe 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 114 347 lassen 52
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 115 1820 treue 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 116 182 freundin 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 117 117 herzen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 118 62 nahe 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 119 17748 zuflucht 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 120 6102 trüben 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 121 54 stunden 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 122 7643 schmerzlichen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 123 5024 gefühlen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 124 767 gefunden 52
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 125 182 freundin 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 126 7159 fester 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 127 2898 vereinigen 33
